case:concept:name,concept:name,time:timestamp,org:resource,booking_period,desk,product,currency,counterparty_tier,notional_usd
BK-0100,Compliance Check,2026-01-29T14:32:00Z,compliance_02,baseline,Rates,Interest Rate Swap,USD,Tier 1,40098000.0
BK-0100,Credit Check,2026-01-29T14:44:00Z,credit_01,baseline,Rates,Interest Rate Swap,USD,Tier 1,40098000.0
BK-0100,Confirm Booking,2026-01-29T15:05:00Z,confirmations_02,baseline,Rates,Interest Rate Swap,USD,Tier 1,40098000.0
BK-0100,Post to Ledger,2026-01-29T15:15:00Z,ledger_bot_01,baseline,Rates,Interest Rate Swap,USD,Tier 1,40098000.0
BK-0100,Booking Complete,2026-01-29T15:17:00Z,workflow_bot_01,baseline,Rates,Interest Rate Swap,USD,Tier 1,40098000.0
BK-0101,Trade Captured,2026-01-30T08:00:00Z,trader_03,baseline,FX,FX Forward,GBP,Tier 2,21645000.0
BK-0101,Validate Economics,2026-01-30T08:12:00Z,ops_analyst_01,baseline,FX,FX Forward,GBP,Tier 2,21645000.0
BK-0101,Enrich Counterparty,2026-01-30T08:25:00Z,static_data_01,baseline,FX,FX Forward,GBP,Tier 2,21645000.0
BK-0101,Compliance Check,2026-01-30T08:42:00Z,compliance_02,baseline,FX,FX Forward,GBP,Tier 2,21645000.0
BK-0101,Credit Check,2026-01-30T09:02:00Z,credit_02,baseline,FX,FX Forward,GBP,Tier 2,21645000.0
BK-0101,Confirm Booking,2026-01-30T09:25:00Z,confirmations_02,baseline,FX,FX Forward,GBP,Tier 2,21645000.0
BK-0101,Post to Ledger,2026-01-30T09:32:00Z,ledger_bot_01,baseline,FX,FX Forward,GBP,Tier 2,21645000.0
BK-0101,Booking Complete,2026-01-30T09:35:00Z,workflow_bot_01,baseline,FX,FX Forward,GBP,Tier 2,21645000.0
BK-0102,Trade Captured,2026-01-30T10:00:00Z,trader_02,baseline,Rates,Interest Rate Swap,USD,Tier 1,10441000.0
BK-0102,Validate Economics,2026-01-30T10:08:00Z,ops_analyst_02,baseline,Rates,Interest Rate Swap,USD,Tier 1,10441000.0
BK-0102,Enrich Counterparty,2026-01-30T10:18:00Z,static_data_02,baseline,Rates,Interest Rate Swap,USD,Tier 1,10441000.0
BK-0102,Compliance Check,2026-01-30T10:35:00Z,compliance_02,baseline,Rates,Interest Rate Swap,USD,Tier 1,10441000.0
BK-0102,Credit Check,2026-01-30T10:51:00Z,credit_02,baseline,Rates,Interest Rate Swap,USD,Tier 1,10441000.0
BK-0102,Confirm Booking,2026-01-30T11:12:00Z,confirmations_01,baseline,Rates,Interest Rate Swap,USD,Tier 1,10441000.0
BK-0102,Post to Ledger,2026-01-30T11:24:00Z,ledger_bot_01,baseline,Rates,Interest Rate Swap,USD,Tier 1,10441000.0
BK-0102,Booking Complete,2026-01-30T11:26:00Z,workflow_bot_01,baseline,Rates,Interest Rate Swap,USD,Tier 1,10441000.0
BK-0103,Trade Captured,2026-01-30T12:00:00Z,trader_02,baseline,Rates,Interest Rate Swap,USD,Tier 1,7525000.0
BK-0103,Validate Economics,2026-01-30T12:14:00Z,ops_analyst_02,baseline,Rates,Interest Rate Swap,USD,Tier 1,7525000.0
BK-0103,Enrich Counterparty,2026-01-30T12:25:00Z,static_data_01,baseline,Rates,Interest Rate Swap,USD,Tier 1,7525000.0
BK-0103,Compliance Check,2026-01-30T12:38:00Z,compliance_02,baseline,Rates,Interest Rate Swap,USD,Tier 1,7525000.0
BK-0103,Credit Check,2026-01-30T12:53:00Z,credit_02,baseline,Rates,Interest Rate Swap,USD,Tier 1,7525000.0
BK-0103,Confirm Booking,2026-01-30T13:13:00Z,confirmations_01,baseline,Rates,Interest Rate Swap,USD,Tier 1,7525000.0
BK-0103,Post to Ledger,2026-01-30T13:21:00Z,ledger_bot_01,baseline,Rates,Interest Rate Swap,USD,Tier 1,7525000.0
BK-0103,Booking Complete,2026-01-30T13:23:00Z,workflow_bot_01,baseline,Rates,Interest Rate Swap,USD,Tier 1,7525000.0
BK-0104,Trade Captured,2026-01-30T14:00:00Z,trader_01,baseline,FX,FX Forward,USD,Tier 2,27869000.0
BK-0104,Validate Economics,2026-01-30T14:12:00Z,ops_analyst_01,baseline,FX,FX Forward,USD,Tier 2,27869000.0
BK-0104,Amend Booking,2026-01-30T14:34:00Z,ops_analyst_01,baseline,FX,FX Forward,USD,Tier 2,27869000.0
BK-0104,Validate Economics,2026-01-30T14:47:00Z,ops_analyst_01,baseline,FX,FX Forward,USD,Tier 2,27869000.0
BK-0104,Enrich Counterparty,2026-01-30T15:01:00Z,static_data_01,baseline,FX,FX Forward,USD,Tier 2,27869000.0
BK-0104,Compliance Check,2026-01-30T15:24:00Z,compliance_02,baseline,FX,FX Forward,USD,Tier 2,27869000.0
BK-0104,Credit Check,2026-01-30T15:40:00Z,credit_02,baseline,FX,FX Forward,USD,Tier 2,27869000.0
BK-0104,Confirm Booking,2026-01-30T15:54:00Z,confirmations_02,baseline,FX,FX Forward,USD,Tier 2,27869000.0
BK-0104,Post to Ledger,2026-01-30T16:00:00Z,ledger_bot_01,baseline,FX,FX Forward,USD,Tier 2,27869000.0
BK-0104,Booking Complete,2026-01-30T16:03:00Z,workflow_bot_01,baseline,FX,FX Forward,USD,Tier 2,27869000.0
BK-0105,Trade Captured,2026-02-02T08:00:00Z,trader_01,baseline,FX,FX Forward,GBP,Tier 3,5816000.0
BK-0105,Validate Economics,2026-02-02T08:11:00Z,ops_analyst_03,baseline,FX,FX Forward,GBP,Tier 3,5816000.0
BK-0105,Enrich Counterparty,2026-02-02T08:18:00Z,static_data_01,baseline,FX,FX Forward,GBP,Tier 3,5816000.0
BK-0105,Compliance Check,2026-02-02T08:26:00Z,compliance_02,baseline,FX,FX Forward,GBP,Tier 3,5816000.0
BK-0105,Credit Check,2026-02-02T08:43:00Z,credit_02,baseline,FX,FX Forward,GBP,Tier 3,5816000.0
BK-0105,Confirm Booking,2026-02-02T09:03:00Z,confirmations_01,baseline,FX,FX Forward,GBP,Tier 3,5816000.0
BK-0105,Post to Ledger,2026-02-02T09:11:00Z,ledger_bot_01,baseline,FX,FX Forward,GBP,Tier 3,5816000.0
BK-0105,Booking Complete,2026-02-02T09:15:00Z,workflow_bot_01,baseline,FX,FX Forward,GBP,Tier 3,5816000.0
BK-0106,Trade Captured,2026-02-02T10:00:00Z,trader_01,baseline,FX,FX Forward,GBP,Tier 3,56778000.0
BK-0106,Validate Economics,2026-02-02T10:11:00Z,ops_analyst_03,baseline,FX,FX Forward,GBP,Tier 3,56778000.0
BK-0106,Enrich Counterparty,2026-02-02T10:17:00Z,static_data_01,baseline,FX,FX Forward,GBP,Tier 3,56778000.0
BK-0106,Compliance Check,2026-02-02T10:26:00Z,compliance_02,baseline,FX,FX Forward,GBP,Tier 3,56778000.0
BK-0106,Credit Check,2026-02-02T10:43:00Z,credit_02,baseline,FX,FX Forward,GBP,Tier 3,56778000.0
BK-0106,Supervisor Approval,2026-02-02T11:51:00Z,supervisor_02,baseline,FX,FX Forward,GBP,Tier 3,56778000.0
BK-0106,Confirm Booking,2026-02-02T12:06:00Z,confirmations_01,baseline,FX,FX Forward,GBP,Tier 3,56778000.0
BK-0106,Post to Ledger,2026-02-02T12:19:00Z,ledger_bot_01,baseline,FX,FX Forward,GBP,Tier 3,56778000.0
BK-0106,Booking Complete,2026-02-02T12:23:00Z,workflow_bot_01,baseline,FX,FX Forward,GBP,Tier 3,56778000.0
BK-0107,Trade Captured,2026-02-02T12:00:00Z,trader_02,baseline,FX,FX Forward,USD,Tier 3,27003000.0
BK-0107,Validate Economics,2026-02-02T12:12:00Z,ops_analyst_02,baseline,FX,FX Forward,USD,Tier 3,27003000.0
BK-0107,Enrich Counterparty,2026-02-02T12:22:00Z,static_data_02,baseline,FX,FX Forward,USD,Tier 3,27003000.0
BK-0107,Compliance Check,2026-02-02T12:39:00Z,compliance_01,baseline,FX,FX Forward,USD,Tier 3,27003000.0
BK-0107,Credit Check,2026-02-02T12:48:00Z,credit_02,baseline,FX,FX Forward,USD,Tier 3,27003000.0
BK-0107,Confirm Booking,2026-02-02T13:14:00Z,confirmations_01,baseline,FX,FX Forward,USD,Tier 3,27003000.0
BK-0107,Post to Ledger,2026-02-02T13:21:00Z,ledger_bot_01,baseline,FX,FX Forward,USD,Tier 3,27003000.0
BK-0107,Booking Complete,2026-02-02T13:24:00Z,workflow_bot_01,baseline,FX,FX Forward,USD,Tier 3,27003000.0
BK-0108,Trade Captured,2026-02-02T14:00:00Z,trader_02,baseline,FX,FX Forward,EUR,Tier 2,54916000.0
BK-0108,Validate Economics,2026-02-02T14:14:00Z,ops_analyst_03,baseline,FX,FX Forward,EUR,Tier 2,54916000.0
BK-0108,Amend Booking,2026-02-02T14:33:00Z,ops_analyst_03,baseline,FX,FX Forward,EUR,Tier 2,54916000.0
BK-0108,Validate Economics,2026-02-02T14:45:00Z,ops_analyst_02,baseline,FX,FX Forward,EUR,Tier 2,54916000.0
BK-0108,Enrich Counterparty,2026-02-02T14:54:00Z,static_data_02,baseline,FX,FX Forward,EUR,Tier 2,54916000.0
BK-0108,Compliance Check,2026-02-02T15:04:00Z,compliance_02,baseline,FX,FX Forward,EUR,Tier 2,54916000.0
BK-0108,Credit Check,2026-02-02T15:16:00Z,credit_02,baseline,FX,FX Forward,EUR,Tier 2,54916000.0
BK-0108,Supervisor Approval,2026-02-02T15:41:00Z,supervisor_02,baseline,FX,FX Forward,EUR,Tier 2,54916000.0
BK-0108,Confirm Booking,2026-02-02T15:59:00Z,confirmations_02,baseline,FX,FX Forward,EUR,Tier 2,54916000.0
BK-0108,Post to Ledger,2026-02-02T16:15:00Z,ledger_bot_01,baseline,FX,FX Forward,EUR,Tier 2,54916000.0
BK-0108,Booking Complete,2026-02-02T16:17:00Z,workflow_bot_01,baseline,FX,FX Forward,EUR,Tier 2,54916000.0
BK-0109,Trade Captured,2026-02-02T08:00:00Z,trader_03,baseline,FX,FX Forward,JPY,Tier 2,24302000.0
BK-0109,Validate Economics,2026-02-02T08:20:00Z,ops_analyst_02,baseline,FX,FX Forward,JPY,Tier 2,24302000.0
BK-0109,Enrich Counterparty,2026-02-02T08:29:00Z,static_data_01,baseline,FX,FX Forward,JPY,Tier 2,24302000.0
BK-0109,Compliance Check,2026-02-02T08:49:00Z,compliance_02,baseline,FX,FX Forward,JPY,Tier 2,24302000.0
BK-0109,Credit Check,2026-02-02T09:02:00Z,credit_02,baseline,FX,FX Forward,JPY,Tier 2,24302000.0
BK-0109,Confirm Booking,2026-02-02T09:13:00Z,confirmations_02,baseline,FX,FX Forward,JPY,Tier 2,24302000.0
BK-0109,Post to Ledger,2026-02-02T09:23:00Z,ledger_bot_01,baseline,FX,FX Forward,JPY,Tier 2,24302000.0
BK-0109,Booking Complete,2026-02-02T09:26:00Z,workflow_bot_01,baseline,FX,FX Forward,JPY,Tier 2,24302000.0
BK-0110,Trade Captured,2026-02-02T10:00:00Z,trader_01,baseline,Equities,Equity Option,JPY,Tier 3,14705000.0
BK-0110,Validate Economics,2026-02-02T10:16:00Z,ops_analyst_01,baseline,Equities,Equity Option,JPY,Tier 3,14705000.0
BK-0110,Enrich Counterparty,2026-02-02T10:23:00Z,static_data_01,baseline,Equities,Equity Option,JPY,Tier 3,14705000.0
BK-0110,Compliance Check,2026-02-02T10:49:00Z,compliance_01,baseline,Equities,Equity Option,JPY,Tier 3,14705000.0
BK-0110,Credit Check,2026-02-02T11:08:00Z,credit_01,baseline,Equities,Equity Option,JPY,Tier 3,14705000.0
BK-0110,Confirm Booking,2026-02-02T11:23:00Z,confirmations_01,baseline,Equities,Equity Option,JPY,Tier 3,14705000.0
BK-0110,Post to Ledger,2026-02-02T11:30:00Z,ledger_bot_01,baseline,Equities,Equity Option,JPY,Tier 3,14705000.0
BK-0110,Booking Complete,2026-02-02T11:33:00Z,workflow_bot_01,baseline,Equities,Equity Option,JPY,Tier 3,14705000.0
BK-0111,Trade Captured,2026-02-02T12:00:00Z,trader_02,baseline,Rates,Interest Rate Swap,GBP,Tier 2,18610000.0
BK-0111,Validate Economics,2026-02-02T12:16:00Z,ops_analyst_02,baseline,Rates,Interest Rate Swap,GBP,Tier 2,18610000.0
BK-0111,Enrich Counterparty,2026-02-02T12:23:00Z,static_data_01,baseline,Rates,Interest Rate Swap,GBP,Tier 2,18610000.0
BK-0111,Compliance Check,2026-02-02T12:35:00Z,compliance_01,baseline,Rates,Interest Rate Swap,GBP,Tier 2,18610000.0
BK-0111,Credit Check,2026-02-02T12:49:00Z,credit_01,baseline,Rates,Interest Rate Swap,GBP,Tier 2,18610000.0
BK-0111,Confirm Booking,2026-02-02T13:19:00Z,confirmations_01,baseline,Rates,Interest Rate Swap,GBP,Tier 2,18610000.0
BK-0111,Post to Ledger,2026-02-02T13:28:00Z,ledger_bot_01,baseline,Rates,Interest Rate Swap,GBP,Tier 2,18610000.0
BK-0111,Booking Complete,2026-02-02T13:30:00Z,workflow_bot_01,baseline,Rates,Interest Rate Swap,GBP,Tier 2,18610000.0
BK-0112,Trade Captured,2026-02-02T14:00:00Z,trader_03,baseline,Rates,Interest Rate Swap,GBP,Tier 1,27656000.0
BK-0112,Validate Economics,2026-02-02T14:10:00Z,ops_analyst_01,baseline,Rates,Interest Rate Swap,GBP,Tier 1,27656000.0
BK-0112,Enrich Counterparty,2026-02-02T14:18:00Z,static_data_01,baseline,Rates,Interest Rate Swap,GBP,Tier 1,27656000.0
BK-0112,Compliance Check,2026-02-02T14:31:00Z,compliance_01,baseline,Rates,Interest Rate Swap,GBP,Tier 1,27656000.0
BK-0112,Credit Check,2026-02-02T14:50:00Z,credit_01,baseline,Rates,Interest Rate Swap,GBP,Tier 1,27656000.0
BK-0112,Confirm Booking,2026-02-02T15:22:00Z,confirmations_02,baseline,Rates,Interest Rate Swap,GBP,Tier 1,27656000.0
BK-0112,Post to Ledger,2026-02-02T15:37:00Z,ledger_bot_01,baseline,Rates,Interest Rate Swap,GBP,Tier 1,27656000.0
BK-0112,Booking Complete,2026-02-02T15:39:00Z,workflow_bot_01,baseline,Rates,Interest Rate Swap,GBP,Tier 1,27656000.0
BK-0113,Trade Captured,2026-02-02T08:00:00Z,trader_03,baseline,FX,FX Forward,EUR,Tier 2,13625000.0
BK-0113,Validate Economics,2026-02-02T08:12:00Z,ops_analyst_02,baseline,FX,FX Forward,EUR,Tier 2,13625000.0
BK-0113,Amend Booking,2026-02-02T08:25:00Z,ops_analyst_03,baseline,FX,FX Forward,EUR,Tier 2,13625000.0
BK-0113,Validate Economics,2026-02-02T08:34:00Z,ops_analyst_01,baseline,FX,FX Forward,EUR,Tier 2,13625000.0
BK-0113,Enrich Counterparty,2026-02-02T08:56:00Z,static_data_02,baseline,FX,FX Forward,EUR,Tier 2,13625000.0
BK-0113,Compliance Check,2026-02-02T09:10:00Z,compliance_01,baseline,FX,FX Forward,EUR,Tier 2,13625000.0
BK-0113,Credit Check,2026-02-02T09:22:00Z,credit_01,baseline,FX,FX Forward,EUR,Tier 2,13625000.0
BK-0113,Confirm Booking,2026-02-02T09:36:00Z,confirmations_02,baseline,FX,FX Forward,EUR,Tier 2,13625000.0
BK-0113,Post to Ledger,2026-02-02T09:49:00Z,ledger_bot_01,baseline,FX,FX Forward,EUR,Tier 2,13625000.0
BK-0113,Booking Complete,2026-02-02T09:53:00Z,workflow_bot_01,baseline,FX,FX Forward,EUR,Tier 2,13625000.0
BK-0114,Trade Captured,2026-02-02T10:00:00Z,trader_01,baseline,Equities,Equity Option,EUR,Tier 1,9425000.0
BK-0114,Validate Economics,2026-02-02T10:12:00Z,ops_analyst_01,baseline,Equities,Equity Option,EUR,Tier 1,9425000.0
BK-0114,Enrich Counterparty,2026-02-02T10:17:00Z,static_data_02,baseline,Equities,Equity Option,EUR,Tier 1,9425000.0
BK-0114,Compliance Check,2026-02-02T10:35:00Z,compliance_02,baseline,Equities,Equity Option,EUR,Tier 1,9425000.0
BK-0114,Credit Check,2026-02-02T10:55:00Z,credit_02,baseline,Equities,Equity Option,EUR,Tier 1,9425000.0
BK-0114,Confirm Booking,2026-02-02T11:08:00Z,confirmations_02,baseline,Equities,Equity Option,EUR,Tier 1,9425000.0
BK-0114,Post to Ledger,2026-02-02T11:17:00Z,ledger_bot_01,baseline,Equities,Equity Option,EUR,Tier 1,9425000.0
BK-0114,Booking Complete,2026-02-02T11:21:00Z,workflow_bot_01,baseline,Equities,Equity Option,EUR,Tier 1,9425000.0
BK-0115,Trade Captured,2026-02-02T12:00:00Z,trader_03,baseline,FX,FX Forward,USD,Tier 1,17443000.0
BK-0115,Validate Economics,2026-02-02T12:11:00Z,ops_analyst_01,baseline,FX,FX Forward,USD,Tier 1,17443000.0
BK-0115,Enrich Counterparty,2026-02-02T12:21:00Z,static_data_01,baseline,FX,FX Forward,USD,Tier 1,17443000.0
BK-0115,Compliance Check,2026-02-02T12:34:00Z,compliance_02,baseline,FX,FX Forward,USD,Tier 1,17443000.0
BK-0115,Credit Check,2026-02-02T12:48:00Z,credit_01,baseline,FX,FX Forward,USD,Tier 1,17443000.0
BK-0115,Confirm Booking,2026-02-02T13:06:00Z,confirmations_01,baseline,FX,FX Forward,USD,Tier 1,17443000.0
BK-0115,Post to Ledger,2026-02-02T13:13:00Z,ledger_bot_01,baseline,FX,FX Forward,USD,Tier 1,17443000.0
BK-0115,Booking Complete,2026-02-02T13:16:00Z,workflow_bot_01,baseline,FX,FX Forward,USD,Tier 1,17443000.0
BK-0116,Trade Captured,2026-02-02T14:00:00Z,trader_02,baseline,FX,FX Forward,JPY,Tier 1,22517000.0
BK-0116,Validate Economics,2026-02-02T14:07:00Z,ops_analyst_03,baseline,FX,FX Forward,JPY,Tier 1,22517000.0
BK-0116,Enrich Counterparty,2026-02-02T14:18:00Z,static_data_01,baseline,FX,FX Forward,JPY,Tier 1,22517000.0
BK-0116,Compliance Check,2026-02-02T14:34:00Z,compliance_01,baseline,FX,FX Forward,JPY,Tier 1,22517000.0
BK-0116,Credit Check,2026-02-02T14:46:00Z,credit_02,baseline,FX,FX Forward,JPY,Tier 1,22517000.0
BK-0116,Confirm Booking,2026-02-02T15:12:00Z,confirmations_02,baseline,FX,FX Forward,JPY,Tier 1,22517000.0
BK-0116,Post to Ledger,2026-02-02T15:21:00Z,ledger_bot_01,baseline,FX,FX Forward,JPY,Tier 1,22517000.0
BK-0116,Booking Complete,2026-02-02T15:24:00Z,workflow_bot_01,baseline,FX,FX Forward,JPY,Tier 1,22517000.0
BK-0117,Trade Captured,2026-02-03T08:00:00Z,trader_01,baseline,Equities,Equity Option,JPY,Tier 1,35442000.0
BK-0117,Validate Economics,2026-02-03T08:15:00Z,ops_analyst_01,baseline,Equities,Equity Option,JPY,Tier 1,35442000.0
BK-0117,Enrich Counterparty,2026-02-03T08:30:00Z,static_data_01,baseline,Equities,Equity Option,JPY,Tier 1,35442000.0
BK-0117,Compliance Check,2026-02-03T08:44:00Z,compliance_02,baseline,Equities,Equity Option,JPY,Tier 1,35442000.0
BK-0117,Credit Check,2026-02-03T09:01:00Z,credit_02,baseline,Equities,Equity Option,JPY,Tier 1,35442000.0
BK-0117,Confirm Booking,2026-02-03T09:16:00Z,confirmations_01,baseline,Equities,Equity Option,JPY,Tier 1,35442000.0
BK-0117,Post to Ledger,2026-02-03T09:25:00Z,ledger_bot_01,baseline,Equities,Equity Option,JPY,Tier 1,35442000.0
BK-0117,Booking Complete,2026-02-03T09:29:00Z,workflow_bot_01,baseline,Equities,Equity Option,JPY,Tier 1,35442000.0
BK-0118,Trade Captured,2026-02-03T10:00:00Z,trader_02,baseline,Rates,Interest Rate Swap,EUR,Tier 1,66234000.0
BK-0118,Validate Economics,2026-02-03T10:12:00Z,ops_analyst_01,baseline,Rates,Interest Rate Swap,EUR,Tier 1,66234000.0
BK-0118,Enrich Counterparty,2026-02-03T10:25:00Z,static_data_02,baseline,Rates,Interest Rate Swap,EUR,Tier 1,66234000.0
BK-0118,Compliance Check,2026-02-03T10:35:00Z,compliance_02,baseline,Rates,Interest Rate Swap,EUR,Tier 1,66234000.0
BK-0118,Credit Check,2026-02-03T10:43:00Z,credit_01,baseline,Rates,Interest Rate Swap,EUR,Tier 1,66234000.0
BK-0118,Supervisor Approval,2026-02-03T11:09:00Z,supervisor_02,baseline,Rates,Interest Rate Swap,EUR,Tier 1,66234000.0
BK-0118,Confirm Booking,2026-02-03T11:27:00Z,confirmations_02,baseline,Rates,Interest Rate Swap,EUR,Tier 1,66234000.0
BK-0118,Post to Ledger,2026-02-03T11:34:00Z,ledger_bot_01,baseline,Rates,Interest Rate Swap,EUR,Tier 1,66234000.0
BK-0118,Booking Complete,2026-02-03T11:37:00Z,workflow_bot_01,baseline,Rates,Interest Rate Swap,EUR,Tier 1,66234000.0
BK-0119,Trade Captured,2026-02-03T12:00:00Z,trader_01,baseline,FX,FX Forward,USD,Tier 1,13008000.0
BK-0119,Validate Economics,2026-02-03T12:16:00Z,ops_analyst_01,baseline,FX,FX Forward,USD,Tier 1,13008000.0
BK-0119,Amend Booking,2026-02-03T12:28:00Z,ops_analyst_01,baseline,FX,FX Forward,USD,Tier 1,13008000.0
BK-0119,Validate Economics,2026-02-03T12:42:00Z,ops_analyst_03,baseline,FX,FX Forward,USD,Tier 1,13008000.0
BK-0119,Enrich Counterparty,2026-02-03T12:57:00Z,static_data_01,baseline,FX,FX Forward,USD,Tier 1,13008000.0
BK-0119,Compliance Check,2026-02-03T13:17:00Z,compliance_02,baseline,FX,FX Forward,USD,Tier 1,13008000.0
BK-0119,Credit Check,2026-02-03T13:32:00Z,credit_02,baseline,FX,FX Forward,USD,Tier 1,13008000.0
BK-0119,Confirm Booking,2026-02-03T13:51:00Z,confirmations_02,baseline,FX,FX Forward,USD,Tier 1,13008000.0
BK-0119,Post to Ledger,2026-02-03T13:58:00Z,ledger_bot_01,baseline,FX,FX Forward,USD,Tier 1,13008000.0
BK-0119,Booking Complete,2026-02-03T14:01:00Z,workflow_bot_01,baseline,FX,FX Forward,USD,Tier 1,13008000.0
BK-0120,Trade Captured,2026-02-03T14:00:00Z,trader_03,baseline,FX,FX Forward,EUR,Tier 2,8924000.0
BK-0120,Validate Economics,2026-02-03T14:07:00Z,ops_analyst_02,baseline,FX,FX Forward,EUR,Tier 2,8924000.0
BK-0120,Enrich Counterparty,2026-02-03T14:24:00Z,static_data_01,baseline,FX,FX Forward,EUR,Tier 2,8924000.0
BK-0120,Compliance Check,2026-02-03T14:46:00Z,compliance_02,baseline,FX,FX Forward,EUR,Tier 2,8924000.0
BK-0120,Credit Check,2026-02-03T15:03:00Z,credit_01,baseline,FX,FX Forward,EUR,Tier 2,8924000.0
BK-0120,Confirm Booking,2026-02-03T15:33:00Z,confirmations_01,baseline,FX,FX Forward,EUR,Tier 2,8924000.0
BK-0120,Post to Ledger,2026-02-03T15:41:00Z,ledger_bot_01,baseline,FX,FX Forward,EUR,Tier 2,8924000.0
BK-0120,Booking Complete,2026-02-03T15:43:00Z,workflow_bot_01,baseline,FX,FX Forward,EUR,Tier 2,8924000.0
BK-0121,Trade Captured,2026-05-04T08:00:00Z,trader_03,monitoring,Rates,Interest Rate Swap,EUR,Tier 2,6777000.0
BK-0121,Validate Economics,2026-05-04T08:16:00Z,ops_analyst_03,monitoring,Rates,Interest Rate Swap,EUR,Tier 2,6777000.0
BK-0121,Enrich Counterparty,2026-05-04T08:23:00Z,static_data_01,monitoring,Rates,Interest Rate Swap,EUR,Tier 2,6777000.0
BK-0121,Compliance Check,2026-05-04T08:31:00Z,compliance_01,monitoring,Rates,Interest Rate Swap,EUR,Tier 2,6777000.0
BK-0121,Credit Check,2026-05-04T08:43:00Z,credit_01,monitoring,Rates,Interest Rate Swap,EUR,Tier 2,6777000.0
BK-0121,Confirm Booking,2026-05-04T08:56:00Z,confirmations_01,monitoring,Rates,Interest Rate Swap,EUR,Tier 2,6777000.0
BK-0121,Post to Ledger,2026-05-04T09:03:00Z,ledger_bot_01,monitoring,Rates,Interest Rate Swap,EUR,Tier 2,6777000.0
BK-0121,Booking Complete,2026-05-04T09:05:00Z,workflow_bot_01,monitoring,Rates,Interest Rate Swap,EUR,Tier 2,6777000.0
BK-0122,Trade Captured,2026-05-04T10:00:00Z,trader_02,monitoring,Equities,Equity Option,USD,Tier 3,19826000.0
BK-0122,Validate Economics,2026-05-04T10:09:00Z,ops_analyst_02,monitoring,Equities,Equity Option,USD,Tier 3,19826000.0
BK-0122,Enrich Counterparty,2026-05-04T10:19:00Z,static_data_01,monitoring,Equities,Equity Option,USD,Tier 3,19826000.0
BK-0122,Compliance Check,2026-05-04T10:32:00Z,compliance_01,monitoring,Equities,Equity Option,USD,Tier 3,19826000.0
BK-0122,Credit Check,2026-05-04T10:43:00Z,credit_02,monitoring,Equities,Equity Option,USD,Tier 3,19826000.0
BK-0122,Confirm Booking,2026-05-04T11:06:00Z,confirmations_02,monitoring,Equities,Equity Option,USD,Tier 3,19826000.0
BK-0122,Post to Ledger,2026-05-04T11:10:00Z,ledger_bot_01,monitoring,Equities,Equity Option,USD,Tier 3,19826000.0
BK-0122,Booking Complete,2026-05-04T11:14:00Z,workflow_bot_01,monitoring,Equities,Equity Option,USD,Tier 3,19826000.0
BK-0123,Trade Captured,2026-05-04T12:00:00Z,trader_01,monitoring,Rates,Interest Rate Swap,USD,Tier 2,80000000.0
BK-0123,Validate Economics,2026-05-04T12:09:00Z,ops_analyst_03,monitoring,Rates,Interest Rate Swap,USD,Tier 2,80000000.0
BK-0123,Enrich Counterparty,2026-05-04T12:15:00Z,static_data_02,monitoring,Rates,Interest Rate Swap,USD,Tier 2,80000000.0
BK-0123,Credit Check,2026-05-04T12:34:00Z,credit_02,monitoring,Rates,Interest Rate Swap,USD,Tier 2,80000000.0
BK-0123,Supervisor Approval,2026-05-04T12:59:00Z,supervisor_02,monitoring,Rates,Interest Rate Swap,USD,Tier 2,80000000.0
BK-0123,Confirm Booking,2026-05-04T13:16:00Z,confirmations_01,monitoring,Rates,Interest Rate Swap,USD,Tier 2,80000000.0
BK-0123,Post to Ledger,2026-05-04T13:26:00Z,ledger_bot_01,monitoring,Rates,Interest Rate Swap,USD,Tier 2,80000000.0
BK-0123,Booking Complete,2026-05-04T13:30:00Z,workflow_bot_01,monitoring,Rates,Interest Rate Swap,USD,Tier 2,80000000.0
BK-0124,Trade Captured,2026-05-04T14:00:00Z,trader_03,monitoring,FX,FX Forward,USD,Tier 3,80000000.0
BK-0124,Validate Economics,2026-05-04T14:19:00Z,ops_analyst_02,monitoring,FX,FX Forward,USD,Tier 3,80000000.0
BK-0124,Enrich Counterparty,2026-05-04T14:26:00Z,static_data_01,monitoring,FX,FX Forward,USD,Tier 3,80000000.0
BK-0124,Credit Check,2026-05-04T14:38:00Z,credit_02,monitoring,FX,FX Forward,USD,Tier 3,80000000.0
BK-0124,Supervisor Approval,2026-05-04T15:02:00Z,supervisor_02,monitoring,FX,FX Forward,USD,Tier 3,80000000.0
BK-0124,Confirm Booking,2026-05-04T15:23:00Z,confirmations_01,monitoring,FX,FX Forward,USD,Tier 3,80000000.0
BK-0124,Post to Ledger,2026-05-04T15:27:00Z,ledger_bot_01,monitoring,FX,FX Forward,USD,Tier 3,80000000.0
BK-0124,Booking Complete,2026-05-04T15:30:00Z,workflow_bot_01,monitoring,FX,FX Forward,USD,Tier 3,80000000.0
BK-0125,Trade Captured,2026-05-05T08:00:00Z,trader_03,monitoring,FX,FX Forward,EUR,Tier 1,11371000.0
BK-0125,Validate Economics,2026-05-05T08:12:00Z,ops_analyst_01,monitoring,FX,FX Forward,EUR,Tier 1,11371000.0
BK-0125,Enrich Counterparty,2026-05-05T08:18:00Z,static_data_01,monitoring,FX,FX Forward,EUR,Tier 1,11371000.0
